,Meta,c,a_apc,Cyc_Period,Cyc_Amplitude
44,0.0,0.3316582914572864,0.0,0.0,0.0
45,0.0,0.33919597989949746,0.0,0.0,0.0
46,0.0,0.34673366834170855,0.0,0.0,0.0
47,0.0,0.3542713567839196,0.0,0.0,0.0
48,0.0,0.36180904522613067,0.0,0.0,0.0
49,0.0,0.3693467336683417,0.0,0.0,0.0
50,0.0,0.37688442211055273,0.0,0.0,0.0
51,0.0,0.3844221105527638,0.0,0.0,0.0
52,0.0,0.39195979899497485,0.0,0.0,0.0
53,0.0,0.39949748743718594,0.0,0.0,0.0
54,0.0,0.40703517587939697,0.0,0.0,0.0
55,0.0,0.414572864321608,0.0,0.0,0.0
56,0.0,0.4221105527638191,0.0,0.0,0.0
57,0.0,0.4296482412060301,0.0,0.0,0.0
58,0.0,0.4371859296482412,0.0,0.0,0.0
59,0.0,0.44472361809045224,0.0,0.0,0.0
60,0.0,0.4522613065326633,0.0,0.0,0.0
61,0.0,0.45979899497487436,0.0,0.0,0.0
62,0.0,0.4673366834170854,0.0,0.0,0.0
63,0.0,0.4748743718592965,0.0,0.0,0.0
64,0.0,0.4824120603015075,0.0,0.0,0.0
65,0.0,0.48994974874371855,0.0,0.0,0.0
66,0.0,0.49748743718592964,0.0,0.0,0.0
67,0.0,0.5050251256281407,0.0,0.0,0.0
68,0.0,0.5125628140703518,0.0,0.0,0.0
69,0.0,0.5201005025125628,0.0,0.0,0.0
70,0.0,0.5276381909547738,0.0,0.0,0.0
71,0.0,0.5351758793969849,0.0,0.0,0.0
72,0.0,0.542713567839196,0.0,0.0,0.0
73,0.0,0.550251256281407,0.0,0.0,0.0
74,0.0,0.5577889447236181,0.0,0.0,0.0
75,0.0,0.5653266331658291,0.0,0.0,0.0
76,0.0,0.5728643216080401,0.0,0.0,0.0
77,0.0,0.5804020100502513,0.0,0.0,0.0
78,0.0,0.5879396984924623,0.0,0.0,0.0
79,0.0,0.5954773869346733,0.0,0.0,0.0
80,0.0,0.6030150753768844,0.0,0.0,0.0
81,0.0,0.6105527638190954,0.0,0.0,0.0
82,0.0,0.6180904522613065,0.0,0.0,0.0
83,0.0,0.6256281407035176,0.0,0.0,0.0
84,0.0,0.6331658291457286,0.0,0.0,0.0
85,0.0,0.6407035175879396,0.0,0.0,0.0
86,0.0,0.6482412060301507,0.0,0.0,0.0
87,0.0,0.6557788944723618,0.0,0.0,0.0
88,0.0,0.6633165829145728,0.0,0.0,0.0
89,0.0,0.6708542713567839,0.0,0.0,0.0
90,0.0,0.6783919597989949,0.0,0.0,0.0
91,0.0,0.685929648241206,0.0,0.0,0.0
92,0.0,0.6934673366834171,0.0,0.0,0.0
93,0.0,0.7010050251256281,0.0,0.0,0.0
94,0.0,0.7085427135678392,0.0,0.0,0.0
95,0.0,0.7160804020100502,0.0,0.0,0.0
96,0.0,0.7236180904522613,0.0,0.0,0.0
97,0.0,0.7311557788944724,0.0,0.0,0.0
98,0.0,0.7386934673366834,0.0,0.0,0.0
99,0.0,0.7462311557788944,0.0,0.0,0.0
100,0.0,0.7537688442211055,0.0,0.0,0.0
101,0.0,0.7613065326633166,0.0,0.0,0.0
102,0.0,0.7688442211055276,0.0,0.0,0.0
103,0.0,0.7763819095477387,0.0,0.0,0.0
104,0.0,0.7839195979899497,0.0,0.0,0.0
105,0.0,0.7914572864321607,0.0,0.0,0.0
106,0.0,0.7989949748743719,0.0,0.0,0.0
107,0.0,0.8065326633165829,0.0,0.0,0.0
108,0.0,0.8140703517587939,0.0,0.0,0.0
109,0.0,0.821608040201005,0.0,0.0,0.0
110,0.0,0.829145728643216,0.0,0.0,0.0
111,0.0,0.8366834170854272,0.0,0.0,0.0
112,0.0,0.8442211055276382,0.0,0.0,0.0
113,0.0,0.8517587939698492,0.0,0.0,0.0
114,0.0,0.8592964824120602,0.0,0.0,0.0
115,0.0,0.8668341708542713,0.0,0.0,0.0
116,0.0,0.8743718592964824,0.0,0.0,0.0
117,0.0,0.8819095477386935,0.0,0.0,0.0
118,0.0,0.8894472361809045,0.0,0.0,0.0
119,0.0,0.8969849246231155,0.0,0.0,0.0
120,0.0,0.9045226130653266,0.0,0.0,0.0
121,0.0,0.9120603015075377,0.0,0.0,0.0
122,0.0,0.9195979899497487,0.0,0.0,0.0
123,0.0,0.9271356783919598,0.0,0.0,0.0
124,0.0,0.9346733668341708,0.0,0.0,0.0
125,0.0,0.9422110552763818,0.0,0.0,0.0
126,0.0,0.949748743718593,0.0,0.0,0.0
127,0.0,0.957286432160804,0.0,0.0,0.0
128,0.0,0.964824120603015,0.0,0.0,0.0
129,0.0,0.9723618090452261,0.0,0.0,0.0
130,0.0,0.9798994974874371,0.0,0.0,0.0
131,0.0,0.9874371859296482,0.0,0.0,0.0
132,0.0,0.9949748743718593,0.0,0.0,0.0
133,0.0,1.0025125628140703,0.0,0.0,0.0
134,0.0,1.0100502512562815,0.0,0.0,0.0
135,0.0,1.0175879396984924,0.0,0.0,0.0
136,0.0,1.0251256281407035,0.0,0.0,0.0
137,0.0,1.0326633165829144,0.0,0.0,0.0
138,0.0,1.0402010050251256,0.0,0.0,0.0
139,0.0,1.0477386934673367,0.0,0.0,0.0
140,0.0,1.0552763819095476,0.0,0.0,0.0
141,0.0,1.0628140703517588,0.0,0.0,0.0
142,0.0,1.0703517587939697,0.0,0.0,0.0
143,0.0,1.0778894472361809,0.0,0.0,0.0
144,0.0,1.085427135678392,0.0,0.0,0.0
145,0.0,1.092964824120603,0.0,0.0,0.0
146,0.0,1.100502512562814,0.0,0.0,0.0
147,0.0,1.108040201005025,0.0,0.0,0.0
148,0.0,1.1155778894472361,0.0,0.0,0.0
149,0.0,1.1231155778894473,0.0,0.0,0.0
150,0.0,1.1306532663316582,0.0,0.0,0.0
151,0.0,1.1381909547738693,0.0,0.0,0.0
152,0.0,1.1457286432160803,0.0,0.0,0.0
153,0.0,1.1532663316582914,0.0,0.0,0.0
154,0.0,1.1608040201005025,0.0,0.0,0.0
155,0.0,1.1683417085427135,0.0,0.0,0.0
156,0.0,1.1758793969849246,0.0,0.0,0.0
157,0.0,1.1834170854271355,0.0,0.0,0.0
158,0.0,1.1909547738693467,0.0,0.0,0.0
159,0.0,1.1984924623115578,0.0,0.0,0.0
160,0.0,1.2060301507537687,0.0,0.0,0.0
161,0.0,1.2135678391959799,0.0,0.0,0.0
162,0.0,1.2211055276381908,0.0,0.0,0.0
163,0.0,1.228643216080402,0.0,0.0,0.0
164,0.0,1.236180904522613,0.0,0.0,0.0
165,0.0,1.243718592964824,0.0,0.0,0.0
166,0.0,1.2512562814070352,0.0,0.0,0.0
167,0.0,1.258793969849246,0.0,0.0,0.0
168,0.0,1.2663316582914572,0.0,0.0,0.0
169,0.0,1.2738693467336684,0.0,0.0,0.0
170,0.0,1.2814070351758793,0.0,0.0,0.0
171,0.0,1.2889447236180904,0.0,0.0,0.0
172,0.0,1.2964824120603013,0.0,0.0,0.0
173,0.0,1.3040201005025125,0.0,0.0,0.0
174,0.0,1.3115577889447236,0.0,0.0,0.0
175,0.0,1.3190954773869346,0.0,0.0,0.0
176,0.0,1.3266331658291457,0.0,0.0,0.0
177,0.0,1.3341708542713566,0.0,0.0,0.0
178,0.0,1.3417085427135678,0.0,0.0,0.0
179,0.0,1.349246231155779,0.0,0.0,0.0
180,0.0,1.3567839195979898,0.0,0.0,0.0
181,0.0,1.364321608040201,0.0,0.0,0.0
182,0.0,1.371859296482412,0.0,0.0,0.0
183,0.0,1.379396984924623,0.0,0.0,0.0
184,0.0,1.3869346733668342,0.0,0.0,0.0
185,0.0,1.394472361809045,0.0,0.0,0.0
186,0.0,1.4020100502512562,0.0,0.0,0.0
187,0.0,1.4095477386934672,0.0,0.0,0.0
188,0.0,1.4170854271356783,0.0,0.0,0.0
189,0.0,1.4246231155778895,0.0,0.0,0.0
190,0.0,1.4321608040201004,0.0,0.0,0.0
191,0.0,1.4396984924623115,0.0,0.0,0.0
192,0.0,1.4472361809045227,0.0,0.0,0.0
193,0.0,1.4547738693467336,0.0,0.0,0.0
194,0.0,1.4623115577889447,0.0,0.0,0.0
195,0.0,1.4698492462311556,0.0,0.0,0.0
196,0.0,1.4773869346733668,0.0,0.0,0.0
197,0.0,1.484924623115578,0.0,0.0,0.0
198,0.0,1.4924623115577889,0.0,0.0,0.0
199,0.0,1.5,0.0,0.0,0.0
200,0.0,0.0,0.08,0.0,0.0
201,0.0,0.007537688442211055,0.08,0.0,0.0
202,0.0,0.01507537688442211,0.08,0.0,0.0
203,0.0,0.022613065326633167,0.08,0.0,0.0
204,0.0,0.03015075376884422,0.08,0.0,0.0
205,0.0,0.03768844221105527,0.08,0.0,0.0
206,0.0,0.04522613065326633,0.08,0.0,0.0
207,0.0,0.052763819095477386,0.08,0.0,0.0
208,0.0,0.06030150753768844,0.08,0.0,0.0
209,0.0,0.0678391959798995,0.08,0.0,0.0
210,0.0,0.07537688442211055,0.08,0.0,0.0
211,0.0,0.0829145728643216,0.08,0.0,0.0
212,0.0,0.09045226130653267,0.08,0.0,0.0
213,0.0,0.09798994974874371,0.08,0.0,0.0
214,0.0,0.10552763819095477,0.08,0.0,0.0
215,0.0,0.11306532663316582,0.08,0.0,0.0
216,0.0,0.12060301507537688,0.08,0.0,0.0
217,0.0,0.12814070351758794,0.08,0.0,0.0
218,0.0,0.135678391959799,0.08,0.0,0.0
219,0.0,0.14321608040201003,0.08,0.0,0.0
220,0.0,0.1507537688442211,0.08,0.0,0.0
221,0.0,0.15829145728643215,0.08,0.0,0.0
222,0.0,0.1658291457286432,0.08,0.0,0.0
223,0.0,0.17336683417085427,0.08,0.0,0.0
224,0.0,0.18090452261306533,0.08,0.0,0.0
225,0.0,0.18844221105527637,0.08,0.0,0.0
226,0.0,0.19597989949748743,0.08,0.0,0.0
227,0.0,0.20351758793969849,0.08,0.0,0.0
228,0.0,0.21105527638190955,0.08,0.0,0.0
229,0.0,0.2185929648241206,0.08,0.0,0.0
230,0.0,0.22613065326633164,0.08,0.0,0.0
231,0.0,0.2336683417085427,0.08,0.0,0.0
232,0.0,0.24120603015075376,0.08,0.0,0.0
233,0.0,0.24874371859296482,0.08,0.0,0.0
234,0.0,0.2562814070351759,0.08,0.0,0.0
235,0.0,0.2638190954773869,0.08,0.0,0.0
236,0.0,0.271356783919598,0.08,0.0,0.0
237,0.0,0.27889447236180903,0.08,0.0,0.0
238,0.0,0.28643216080402006,0.08,0.0,0.0
239,0.0,0.29396984924623115,0.08,0.0,0.0
240,0.0,0.3015075376884422,0.08,0.0,0.0
241,0.0,0.30904522613065327,0.08,0.0,0.0
242,0.0,0.3165829145728643,0.08,0.0,0.0
243,0.0,0.32412060301507534,0.08,0.0,0.0
244,0.0,0.3316582914572864,0.08,0.0,0.0
245,0.0,0.33919597989949746,0.08,0.0,0.0
246,0.0,0.34673366834170855,0.08,0.0,0.0
247,0.0,0.3542713567839196,0.08,0.0,0.0
248,0.0,0.36180904522613067,0.08,0.0,0.0
249,0.0,0.3693467336683417,0.08,0.0,0.0
250,0.0,0.37688442211055273,0.08,0.0,0.0
251,0.0,0.3844221105527638,0.08,0.0,0.0
252,0.0,0.39195979899497485,0.08,0.0,0.0
253,0.0,0.39949748743718594,0.08,0.0,0.0
254,0.0,0.40703517587939697,0.08,0.0,0.0
255,0.0,0.414572864321608,0.08,0.0,0.0
256,0.0,0.4221105527638191,0.08,0.0,0.0
257,0.0,0.4296482412060301,0.08,0.0,0.0
258,0.0,0.4371859296482412,0.08,0.0,0.0
259,0.0,0.44472361809045224,0.08,0.0,0.0
260,0.0,0.4522613065326633,0.08,0.0,0.0
261,0.0,0.45979899497487436,0.08,0.0,0.0
262,0.0,0.4673366834170854,0.08,0.0,0.0
263,0.0,0.4748743718592965,0.08,0.0,0.0
264,0.0,0.4824120603015075,0.08,0.0,0.0
265,0.0,0.48994974874371855,0.08,0.0,0.0
266,0.0,0.49748743718592964,0.08,0.0,0.0
267,0.0,0.5050251256281407,0.08,0.0,0.0
268,0.0,0.5125628140703518,0.08,0.0,0.0
269,0.0,0.5201005025125628,0.08,0.0,0.0
270,0.0,0.5276381909547738,0.08,0.0,0.0
271,0.0,0.5351758793969849,0.08,0.0,0.0
272,0.0,0.542713567839196,0.08,0.0,0.0
273,0.0,0.550251256281407,0.08,0.0,0.0
274,0.0,0.5577889447236181,0.08,0.0,0.0
275,0.0,0.5653266331658291,0.08,0.0,0.0
276,0.0,0.5728643216080401,0.08,0.0,0.0
277,0.0,0.5804020100502513,0.08,0.0,0.0
278,0.0,0.5879396984924623,0.08,0.0,0.0
279,0.0,0.5954773869346733,0.08,0.0,0.0
280,0.0,0.6030150753768844,0.08,0.0,0.0
281,0.0,0.6105527638190954,0.08,0.0,0.0
282,0.0,0.6180904522613065,0.08,0.0,0.0
283,0.0,0.6256281407035176,0.08,0.0,0.0
284,0.0,0.6331658291457286,0.08,0.0,0.0
285,0.0,0.6407035175879396,0.08,0.0,0.0
286,0.0,0.6482412060301507,0.08,0.0,0.0
287,0.0,0.6557788944723618,0.08,0.0,0.0
288,0.0,0.6633165829145728,0.08,0.0,0.0
289,0.0,0.6708542713567839,0.08,0.0,0.0
290,0.0,0.6783919597989949,0.08,0.0,0.0
291,0.0,0.685929648241206,0.08,0.0,0.0
292,0.0,0.6934673366834171,0.08,0.0,0.0
293,0.0,0.7010050251256281,0.08,0.0,0.0
294,0.0,0.7085427135678392,0.08,0.0,0.0
295,0.0,0.7160804020100502,0.08,0.0,0.0
296,0.0,0.7236180904522613,0.08,0.0,0.0
297,0.0,0.7311557788944724,0.08,0.0,0.0
298,0.0,0.7386934673366834,0.08,0.0,0.0
299,0.0,0.7462311557788944,0.08,0.0,0.0
300,0.0,0.7537688442211055,0.08,0.0,0.0
301,0.0,0.7613065326633166,0.08,0.0,0.0
302,0.0,0.7688442211055276,0.08,0.0,0.0
303,0.0,0.7763819095477387,0.08,0.0,0.0
304,0.0,0.7839195979899497,0.08,0.0,0.0
305,0.0,0.7914572864321607,0.08,0.0,0.0
306,0.0,0.7989949748743719,0.08,0.0,0.0
307,0.0,0.8065326633165829,0.08,0.0,0.0
308,0.0,0.8140703517587939,0.08,0.0,0.0
309,0.0,0.821608040201005,0.08,0.0,0.0
310,0.0,0.829145728643216,0.08,0.0,0.0
311,0.0,0.8366834170854272,0.08,0.0,0.0
312,0.0,0.8442211055276382,0.08,0.0,0.0
313,0.0,0.8517587939698492,0.08,0.0,0.0
314,0.0,0.8592964824120602,0.08,0.0,0.0
315,0.0,0.8668341708542713,0.08,0.0,0.0
316,0.0,0.8743718592964824,0.08,0.0,0.0
317,0.0,0.8819095477386935,0.08,0.0,0.0
318,0.0,0.8894472361809045,0.08,0.0,0.0
319,0.0,0.8969849246231155,0.08,0.0,0.0
320,0.0,0.9045226130653266,0.08,0.0,0.0
321,0.0,0.9120603015075377,0.08,0.0,0.0
322,0.0,0.9195979899497487,0.08,0.0,0.0
323,0.0,0.9271356783919598,0.08,0.0,0.0
324,0.0,0.9346733668341708,0.08,0.0,0.0
325,0.0,0.9422110552763818,0.08,0.0,0.0
326,0.0,0.949748743718593,0.08,0.0,0.0
327,0.0,0.957286432160804,0.08,0.0,0.0
328,0.0,0.964824120603015,0.08,0.0,0.0
329,0.0,0.9723618090452261,0.08,0.0,0.0
330,0.0,0.9798994974874371,0.08,0.0,0.0
331,0.0,0.9874371859296482,0.08,0.0,0.0
332,0.0,0.9949748743718593,0.08,0.0,0.0
333,0.0,1.0025125628140703,0.08,0.0,0.0
334,0.0,1.0100502512562815,0.08,0.0,0.0
335,0.0,1.0175879396984924,0.08,0.0,0.0
336,0.0,1.0251256281407035,0.08,0.0,0.0
337,0.0,1.0326633165829144,0.08,0.0,0.0
338,0.0,1.0402010050251256,0.08,0.0,0.0
339,0.0,1.0477386934673367,0.08,0.0,0.0
340,0.0,1.0552763819095476,0.08,0.0,0.0
341,0.0,1.0628140703517588,0.08,0.0,0.0
342,0.0,1.0703517587939697,0.08,0.0,0.0
343,0.0,1.0778894472361809,0.08,0.0,0.0
344,0.0,1.085427135678392,0.08,0.0,0.0
345,0.0,1.092964824120603,0.08,0.0,0.0
346,0.0,1.100502512562814,0.08,0.0,0.0
347,0.0,1.108040201005025,0.08,0.0,0.0
348,0.0,1.1155778894472361,0.08,0.0,0.0
349,0.0,1.1231155778894473,0.08,0.0,0.0
350,0.0,1.1306532663316582,0.08,0.0,0.0
351,0.0,1.1381909547738693,0.08,0.0,0.0
352,0.0,1.1457286432160803,0.08,0.0,0.0
353,0.0,1.1532663316582914,0.08,0.0,0.0
354,0.0,1.1608040201005025,0.08,0.0,0.0
355,0.0,1.1683417085427135,0.08,0.0,0.0
356,0.0,1.1758793969849246,0.08,0.0,0.0
357,0.0,1.1834170854271355,0.08,0.0,0.0
358,0.0,1.1909547738693467,0.08,0.0,0.0
359,0.0,1.1984924623115578,0.08,0.0,0.0
360,0.0,1.2060301507537687,0.08,0.0,0.0
361,0.0,1.2135678391959799,0.08,0.0,0.0
362,0.0,1.2211055276381908,0.08,0.0,0.0
363,0.0,1.228643216080402,0.08,0.0,0.0
364,0.0,1.236180904522613,0.08,0.0,0.0
365,0.0,1.243718592964824,0.08,0.0,0.0
366,0.0,1.2512562814070352,0.08,0.0,0.0
367,0.0,1.258793969849246,0.08,0.0,0.0
368,0.0,1.2663316582914572,0.08,0.0,0.0
369,0.0,1.2738693467336684,0.08,0.0,0.0
370,0.0,1.2814070351758793,0.08,0.0,0.0
371,0.0,1.2889447236180904,0.08,0.0,0.0
372,0.0,1.2964824120603013,0.08,0.0,0.0
373,0.0,1.3040201005025125,0.08,0.0,0.0
374,0.0,1.3115577889447236,0.08,0.0,0.0
375,0.0,1.3190954773869346,0.08,0.0,0.0
376,0.0,1.3266331658291457,0.08,0.0,0.0
377,0.0,1.3341708542713566,0.08,0.0,0.0
378,0.0,1.3417085427135678,0.08,0.0,0.0
379,0.0,1.349246231155779,0.08,0.0,0.0
380,0.0,1.3567839195979898,0.08,0.0,0.0
381,0.0,1.364321608040201,0.08,0.0,0.0
382,0.0,1.371859296482412,0.08,0.0,0.0
383,0.0,1.379396984924623,0.08,0.0,0.0
384,0.0,1.3869346733668342,0.08,0.0,0.0
385,0.0,1.394472361809045,0.08,0.0,0.0
386,0.0,1.4020100502512562,0.08,0.0,0.0
387,0.0,1.4095477386934672,0.08,0.0,0.0
388,0.0,1.4170854271356783,0.08,0.0,0.0
389,0.0,1.4246231155778895,0.08,0.0,0.0
390,0.0,1.4321608040201004,0.08,0.0,0.0
391,0.0,1.4396984924623115,0.08,0.0,0.0
392,0.0,1.4472361809045227,0.08,0.0,0.0
393,0.0,1.4547738693467336,0.08,0.0,0.0
394,0.0,1.4623115577889447,0.08,0.0,0.0
395,0.0,1.4698492462311556,0.08,0.0,0.0
396,0.0,1.4773869346733668,0.08,0.0,0.0
397,0.0,1.484924623115578,0.08,0.0,0.0
398,0.0,1.4924623115577889,0.08,0.0,0.0
399,0.0,1.5,0.08,0.0,0.0
400,0.0,0.0,0.16,0.0,0.0
401,0.0,0.007537688442211055,0.16,0.0,0.0
402,0.0,0.01507537688442211,0.16,0.0,0.0
403,0.0,0.022613065326633167,0.16,0.0,0.0
404,0.0,0.03015075376884422,0.16,0.0,0.0
405,0.0,0.03768844221105527,0.16,0.0,0.0
406,0.0,0.04522613065326633,0.16,0.0,0.0
407,0.0,0.052763819095477386,0.16,0.0,0.0
408,0.0,0.06030150753768844,0.16,0.0,0.0
409,0.0,0.0678391959798995,0.16,0.0,0.0
410,0.0,0.07537688442211055,0.16,0.0,0.0
411,0.0,0.0829145728643216,0.16,0.0,0.0
412,0.0,0.09045226130653267,0.16,0.0,0.0
413,0.0,0.09798994974874371,0.16,0.0,0.0
414,0.0,0.10552763819095477,0.16,0.0,0.0
415,0.0,0.11306532663316582,0.16,0.0,0.0
416,0.0,0.12060301507537688,0.16,0.0,0.0
417,0.0,0.12814070351758794,0.16,0.0,0.0
418,0.0,0.135678391959799,0.16,0.0,0.0
419,0.0,0.14321608040201003,0.16,0.0,0.0
420,0.0,0.1507537688442211,0.16,0.0,0.0
421,0.0,0.15829145728643215,0.16,0.0,0.0
422,0.0,0.1658291457286432,0.16,0.0,0.0
423,0.0,0.17336683417085427,0.16,0.0,0.0
424,0.0,0.18090452261306533,0.16,0.0,0.0
425,0.0,0.18844221105527637,0.16,0.0,0.0
426,0.0,0.19597989949748743,0.16,0.0,0.0
427,0.0,0.20351758793969849,0.16,0.0,0.0
428,0.0,0.21105527638190955,0.16,0.0,0.0
429,0.0,0.2185929648241206,0.16,0.0,0.0
430,0.0,0.22613065326633164,0.16,0.0,0.0
431,0.0,0.2336683417085427,0.16,0.0,0.0
432,0.0,0.24120603015075376,0.16,0.0,0.0
433,0.0,0.24874371859296482,0.16,0.0,0.0
434,0.0,0.2562814070351759,0.16,0.0,0.0
435,0.0,0.2638190954773869,0.16,0.0,0.0
436,0.0,0.271356783919598,0.16,0.0,0.0
437,0.0,0.27889447236180903,0.16,0.0,0.0
438,0.0,0.28643216080402006,0.16,0.0,0.0
439,0.0,0.29396984924623115,0.16,0.0,0.0
440,0.0,0.3015075376884422,0.16,0.0,0.0
441,0.0,0.30904522613065327,0.16,0.0,0.0
442,0.0,0.3165829145728643,0.16,0.0,0.0
443,0.0,0.32412060301507534,0.16,0.0,0.0
444,0.0,0.3316582914572864,0.16,0.0,0.0
445,0.0,0.33919597989949746,0.16,0.0,0.0
446,0.0,0.34673366834170855,0.16,0.0,0.0
447,0.0,0.3542713567839196,0.16,0.0,0.0
448,0.0,0.36180904522613067,0.16,0.0,0.0
449,0.0,0.3693467336683417,0.16,0.0,0.0
450,0.0,0.37688442211055273,0.16,0.0,0.0
451,0.0,0.3844221105527638,0.16,0.0,0.0
452,0.0,0.39195979899497485,0.16,0.0,0.0
453,0.0,0.39949748743718594,0.16,0.0,0.0
454,0.0,0.40703517587939697,0.16,0.0,0.0
455,0.0,0.414572864321608,0.16,0.0,0.0
456,0.0,0.4221105527638191,0.16,0.0,0.0
457,0.0,0.4296482412060301,0.16,0.0,0.0
458,0.0,0.4371859296482412,0.16,0.0,0.0
459,0.0,0.44472361809045224,0.16,0.0,0.0
460,0.0,0.4522613065326633,0.16,0.0,0.0
461,0.0,0.45979899497487436,0.16,0.0,0.0
462,0.0,0.4673366834170854,0.16,0.0,0.0
463,0.0,0.4748743718592965,0.16,0.0,0.0
464,0.0,0.4824120603015075,0.16,0.0,0.0
465,0.0,0.48994974874371855,0.16,0.0,0.0
466,0.0,0.49748743718592964,0.16,0.0,0.0
467,0.0,0.5050251256281407,0.16,0.0,0.0
468,0.0,0.5125628140703518,0.16,0.0,0.0
469,0.0,0.5201005025125628,0.16,0.0,0.0
470,0.0,0.5276381909547738,0.16,0.0,0.0
471,0.0,0.5351758793969849,0.16,0.0,0.0
472,0.0,0.542713567839196,0.16,0.0,0.0
473,0.0,0.550251256281407,0.16,0.0,0.0
474,0.0,0.5577889447236181,0.16,0.0,0.0
475,0.0,0.5653266331658291,0.16,0.0,0.0
476,0.0,0.5728643216080401,0.16,0.0,0.0
477,0.0,0.5804020100502513,0.16,0.0,0.0
478,0.0,0.5879396984924623,0.16,0.0,0.0
479,0.0,0.5954773869346733,0.16,0.0,0.0
480,0.0,0.6030150753768844,0.16,0.0,0.0
481,0.0,0.6105527638190954,0.16,0.0,0.0
482,0.0,0.6180904522613065,0.16,0.0,0.0
483,0.0,0.6256281407035176,0.16,0.0,0.0
484,0.0,0.6331658291457286,0.16,0.0,0.0
485,0.0,0.6407035175879396,0.16,0.0,0.0
486,0.0,0.6482412060301507,0.16,0.0,0.0
487,0.0,0.6557788944723618,0.16,0.0,0.0
488,0.0,0.6633165829145728,0.16,0.0,0.0
489,0.0,0.6708542713567839,0.16,0.0,0.0
490,0.0,0.6783919597989949,0.16,0.0,0.0
491,0.0,0.685929648241206,0.16,0.0,0.0
492,0.0,0.6934673366834171,0.16,0.0,0.0
493,0.0,0.7010050251256281,0.16,0.0,0.0
494,0.0,0.7085427135678392,0.16,0.0,0.0
495,0.0,0.7160804020100502,0.16,0.0,0.0
496,0.0,0.7236180904522613,0.16,0.0,0.0
497,0.0,0.7311557788944724,0.16,0.0,0.0
498,0.0,0.7386934673366834,0.16,0.0,0.0
499,0.0,0.7462311557788944,0.16,0.0,0.0
500,0.0,0.7537688442211055,0.16,0.0,0.0
501,0.0,0.7613065326633166,0.16,0.0,0.0
502,0.0,0.7688442211055276,0.16,0.0,0.0
503,0.0,0.7763819095477387,0.16,0.0,0.0
504,0.0,0.7839195979899497,0.16,0.0,0.0
505,0.0,0.7914572864321607,0.16,0.0,0.0
506,0.0,0.7989949748743719,0.16,0.0,0.0
507,0.0,0.8065326633165829,0.16,0.0,0.0
508,0.0,0.8140703517587939,0.16,0.0,0.0
509,0.0,0.821608040201005,0.16,0.0,0.0
510,0.0,0.829145728643216,0.16,0.0,0.0
511,0.0,0.8366834170854272,0.16,0.0,0.0
512,0.0,0.8442211055276382,0.16,0.0,0.0
513,0.0,0.8517587939698492,0.16,0.0,0.0
514,0.0,0.8592964824120602,0.16,0.0,0.0
515,0.0,0.8668341708542713,0.16,0.0,0.0
516,0.0,0.8743718592964824,0.16,0.0,0.0
517,0.0,0.8819095477386935,0.16,0.0,0.0
